Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
3389,6,4261005,13,8,1440,1731,725,0,110.7692307692,196.5787178402,1179,0,216.375,405.4647906151,744,4,213050.25,298048.74909173,993387,66,4261005,355083.75,397332.55702637,1273430,25286,4113283,587611.857142857,414988.88108455297,1181232,160469,0,0,0,0,272,172,3.0509234324000003,1.8774913430000002,0,1179,144.1363636364,283.8113550959,80548.8852813853,0,0,1,1,0,0,0,1,0,151.0,110.7692307692,216.375,0,0,0,0,0,0,13,1440,8,1731,8192,62645,7,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,118396219,24,27,2399,11498,897,0,99.9583333333,193.9552792845,1460,0,425.85185185190005,566.8799699098,117,0,2367924.38,11492265.090191802,58154074,0,118396219,5147661.69565217,16709360.019131,58154074,40,118320615,4550792.88461538,15779446.2820572,58170951,0,0,0,0,0,492,552,0.20270917600000002,0.228047823,0,1460,267.25,456.8149698364,208679.916666667,0,0,0,1,0,0,0,0,1,272.4901960784,99.9583333333,425.85185185190005,0,0,0,0,0,0,24,2399,27,11498,8192,39,12,20,1059042.5,1389369.36561611,2041475,76610,58100235.5,76139.1368778239,58154074,58046397,Benign
49772,6,26,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,76923,26.0,0.0,26,26,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,38461.5384615385,38461.5384615385,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,5467,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
51089,6,1,2,0,53,0,53,0,26.5,37.4766594029,0,0,0.0,0.0,53000000,2000000,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,1,0,0,0,40,0,2000000.0,0.0,0,53,35.3333333333,30.5995642671,936.3333333333001,0,1,0,0,1,0,0,0,0,53.0,26.5,0.0,0,0,0,0,0,0,2,53,0,0,980,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,360442,9,6,520,3062,202,0,57.7777777778,85.15100965020001,1430,0,510.3333333333,663.8550042492,9937,41,25745.8571428571,40428.1788890585,95306,7,360442,45055.25,50267.783899972004,113062,21,264857,52971.4,67766.2580145901,151493,16,0,0,0,0,192,132,24.969343195300002,16.6462287969,0,1430,223.875,451.0940589278,203485.85,0,0,0,1,0,0,0,0,0,238.8,57.7777777778,510.3333333333,0,0,0,0,0,0,9,520,6,3062,8192,172,4,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,43,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,46511,43.0,0.0,43,43,43,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0,0,0,40,0,46511.6279069767,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,1824772,8,7,1144,1581,677,0,143.0,227.9699228282,1173,0,225.8571428571,430.0986044197,1493,8,130340.857142857,245372.688050038,953135,3,1824772,260681.714285714,393495.27173852,1145619,3,1691002,281833.666666667,329643.390445898,953135,134175,0,0,0,0,172,152,4.384109357200001,3.8360956876,0,1173,170.3125,319.402717323,102018.095833333,0,0,1,1,0,0,0,1,0,181.6666666667,143.0,225.8571428571,0,0,0,0,0,0,8,1144,7,1581,8192,62856,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
50221,6,14,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,142857,14.0,0.0,14,14,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,71428.57142857139,71428.57142857139,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,114,254,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,2290255,10,7,676,301,187,0,67.6,67.9316650106,197,0,43.0,74.6681547471,426,7,143140.9375,279728.630064799,1025905,3,2290255,254472.777777778,365222.814143906,1090925,3,2239837,373306.16666666704,441401.868685404,1078073,61118,0,0,0,0,212,152,4.3663260205,3.0564282143,0,197,54.2777777778,68.8543266662,4740.9183006535995,0,0,1,1,0,0,0,1,0,57.4705882353,67.6,43.0,0,0,0,0,0,0,10,676,7,301,8192,63324,6,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,2259577,10,7,674,301,187,0,67.4,68.001960756,197,0,43.0,74.6681547471,431,7,141223.5625,267090.786906867,1021394,24,2259577,251064.111111111,352010.94327642897,1074949,236,1735682,289280.333333333,396576.229160885,1078142,108,0,0,0,0,212,152,4.4256070937,3.0979249656,0,197,54.1666666667,68.8683740274,4742.8529411765,0,0,1,1,0,0,0,1,0,57.352941176499996,67.4,43.0,0,0,0,0,0,0,10,674,7,301,8192,63326,6,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
38060,6,88376823,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,88376823.0,0.0,88376823,88376823,88376823,88376823.0,0.0,88376823,88376823,0,0.0,0.0,0,0,0,0,0,0,40,0,0.0226303677,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,63329,-1,0,20,0.0,0.0,0,0,88376823.0,0.0,88376823,88376823,Benign
53,17,574,1,1,71,199,71,71,71.0,0.0,199,199,199.0,0.0,470383,3484,574.0,0.0,574,574,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1742.1602787457,1742.1602787457,71,199,113.6666666667,73.9008344563,5461.3333333333,0,0,0,0,0,0,0,0,1,170.5,71.0,199.0,0,0,0,0,0,0,1,71,1,199,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
52278,6,31,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,64516,31.0,0.0,31,31,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32258.064516128998,32258.064516128998,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,114,254,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,636,1,1,45,73,45,45,45.0,0.0,73,73,73.0,0.0,185534,3144,636.0,0.0,636,636,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1572.3270440252,1572.3270440252,45,73,54.3333333333,16.1658075373,261.3333333333,0,0,0,0,0,0,0,0,1,81.5,45.0,73.0,0,0,0,0,0,0,1,45,1,73,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,614,3,4,161,488,161,0,53.6666666667,92.95339333950001,488,0,122.0,244.0,1057003,11400,102.3333333333,67.8429559104,181,24,309,154.5,78.4888527117,210,99,436,145.3333333333,149.2559323221,312,24,0,0,0,0,72,92,4885.993485342,6514.657980456,0,488,81.125,173.7875858627,30202.125,0,0,0,1,0,0,0,0,1,92.7142857143,53.6666666667,122.0,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,861,3,4,161,488,161,0,53.6666666667,92.95339333950001,488,0,122.0,244.0,753774,8130,143.5,88.1946710408,254,30,437,218.5,127.9863273948,309,128,607,202.3333333333,174.54034872580002,379,30,0,0,0,0,72,92,3484.3205574913,4645.7607433217,0,488,81.125,173.7875858627,30202.125,0,0,0,1,0,0,0,0,1,92.7142857143,53.6666666667,122.0,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
57809,6,43,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,46511,43.0,0.0,43,43,43,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0,0,0,40,0,46511.6279069767,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,998,3,0,77,0,46,0,25.6666666667,23.459184413200003,0,0,0.0,0.0,77154,3006,499.0,681.6509370638,981,17,998,499.0,681.6509370638,981,17,0,0.0,0.0,0,0,1,0,0,0,60,0,3006.0120240481,0.0,0,46,30.75,21.6852484422,470.25,0,1,0,0,1,0,0,0,0,41.0,25.6666666667,0.0,0,0,0,0,0,0,3,77,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
445,6,982727,6,5,455,338,140,0,75.8333333333,62.9362110924,145,0,67.6,69.7588704037,806,11,98272.7,126736.355356789,245668,63,982659,196531.8,109822.21272447599,245814,76,982664,245666.0,220.2316961747,245922,245442,0,0,0,0,132,112,6.1054596037,5.0878830031,0,145,66.0833333333,63.40269328,4019.9015151515005,0,0,0,1,0,0,0,0,0,72.0909090909,75.8333333333,67.6,0,0,0,0,0,0,6,455,5,338,8192,0,4,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,107342423,12,15,11,372,1,0,0.9166666667,0.2886751346,341,0,24.8,87.8376749627,3,0,4128554.73076923,4840287.56609355,10003929,0,102433886,9312171.45454546,2311274.75247831,10015314,2343645,107330974,7666498.14285714,4014951.18285965,10026149,0,0,0,0,0,240,432,0.111791775,0.1397397188,0,341,13.7142857143,64.40258629659999,4147.6931216931,0,0,0,0,1,0,0,0,1,14.222222222200001,0.9166666667,24.8,0,0,0,0,0,0,12,11,15,372,251,382,10,20,244711.5,737490.069776047,2343645,11372,9998677.1,16121.2491344672,10003929,9952797,Benign
53,17,755,1,1,52,108,52,52,52.0,0.0,108,108,108.0,0.0,211920,2649,755.0,0.0,755,755,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1324.5033112583,1324.5033112583,52,108,70.6666666667,32.3316150746,1045.3333333333,0,0,0,0,0,0,0,0,1,106.0,52.0,108.0,0,0,0,0,0,0,1,52,1,108,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,66875,2,2,88,344,44,44,44.0,0.0,172,172,172.0,0.0,6459,59,22291.6666666667,38007.5710396407,66179,304,66483,66483.0,0.0,66483,66483,66571,66571.0,0.0,66571,66571,0,0,0,0,16,16,29.9065420561,29.9065420561,44,172,95.2,70.1084873607,4915.2,0,0,0,0,0,0,0,0,1,119.0,44.0,172.0,0,0,0,0,0,0,2,88,2,344,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
51525,6,36,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,55555,36.0,0.0,36,36,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,27777.7777777778,27777.7777777778,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,256,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,5374761,4,4,97,231,97,0,24.25,48.5,231,0,57.75,115.5,61,1,767823.0,2004251.84972065,5312745,44,62016,20672.0,35481.9910236165,61643,119,5374551,1791517.0,3102565.45468875,5374051,181,0,0,0,0,92,92,0.7442191383,0.7442191383,0,231,36.4444444444,79.6996096463,6352.0277777778,0,0,0,1,0,0,0,0,1,41.0,24.25,57.75,0,0,0,0,0,0,4,97,4,231,8192,141,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,5307634,4,4,97,231,97,0,24.25,48.5,231,0,57.75,115.5,61,1,758233.4285714291,1978845.80314189,5245536,41,62098,20699.3333333333,35537.081004682004,61734,147,5307458,1769152.66666667,3063752.21664715,5306869,234,0,0,0,0,92,92,0.7536314674,0.7536314674,0,231,36.4444444444,79.6996096463,6352.0277777778,0,0,0,1,0,0,0,0,1,41.0,24.25,57.75,0,0,0,0,0,0,4,97,4,231,8192,141,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
33568,6,86222062,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,86222062.0,0.0,86222062,86222062,86222062,86222062.0,0.0,86222062,86222062,0,0.0,0.0,0,0,0,0,0,0,40,0,0.0231959194,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,62561,-1,0,20,0.0,0.0,0,0,86222062.0,0.0,86222062,86222062,Benign
58983,6,85979747,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,85979747.0,0.0,85979747,85979747,85979747,85979747.0,0.0,85979747,85979747,0,0.0,0.0,0,0,0,0,0,0,40,0,0.023261292000000003,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,62569,-1,0,20,0.0,0.0,0,0,85979747.0,0.0,85979747,85979747,Benign
3389,6,15922507,9,11,1262,1699,661,0,140.22222219999998,208.2581198,1173,0,154.4545455,348.0707869,185,1,838026.6842,2921106.027,12900000,25,15900000,1990313.375,4499580.077,13100000,41,15700000,1574289.0,3974769.8989999997,12900000,105001,0,0,0,0,192,244,0.565237622,0.690845983,0,1173,141.0,281.1033618,79019.1,0,0,1,1,0,0,0,1,1,148.05,140.22222219999998,154.4545455,0,0,0,0,0,0,9,1262,11,1699,8192,62872,6,20,220272.0,0.0,220272,220272,12900000.0,0.0,12900000,12900000,Benign
443,6,224,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0.0,0.0,343750,13392,112.0,131.52186129999998,205,19,224,112.0,131.52186129999998,205,19,0,0.0,0.0,0,0,1,0,0,0,60,0,13392.85714,0.0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41.0,25.66666667,0.0,0,0,0,0,0,0,3,77,0,0,258,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,1276968,8,7,1148,1581,677,0,143.5,228.12966239999997,1173,0,225.8571429,430.0986044,2137,11,91212.0,253491.5096,968818,46,1276968,182424.0,380323.07,1043968,46,1237444,206240.6667,373801.2044,968818,41718,0,0,0,0,172,152,6.2648398389999995,5.4817348589999995,0,1173,170.5625,319.43324160000003,102037.5958,0,0,1,1,0,0,0,1,0,181.93333330000002,143.5,225.8571429,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,4084979,13,7,1389,392,682,0,106.8461538,195.1485956,291,0,56.0,105.3976597,435,4,214998.8947,311766.68100000004,957980,41,4084979,340414.9167,404418.73,1212284,8330,3911490,651915.0,451658.1479,1151012,116200,0,0,0,0,272,152,3.182390901,1.7135951,0,682,84.80952381,164.7669928,27148.1619,0,0,1,1,0,0,0,1,0,89.05,106.8461538,56.0,0,0,0,0,0,0,13,1389,7,392,8192,62649,7,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,4316973,13,8,1389,392,682,0,106.8461538,195.1485956,291,0,49.0,99.56763674,412,4,215848.65,271978.8124,937504,34,4316973,359747.75,358228.1246,1242857,106559,4203991,600570.1429,401639.7421,1223921,124972,0,0,0,0,272,172,3.0113693089999996,1.8531503440000001,0,682,80.95454545,161.80955219999998,26182.331169999998,0,0,1,1,0,0,0,1,0,84.80952381,106.8461538,49.0,0,0,0,0,0,0,13,1389,8,392,8192,62611,7,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,1399268,8,7,1132,1581,661,0,141.5,222.7920235,1173,0,225.8571429,430.0986044,1938,10,99947.71429,251916.5401,968813,4,1399268,199895.4286,385265.0484,1071829,4,1335733,222622.1667,365862.0186,968813,63978,0,0,0,0,168,148,5.717275032000001,5.002615653,0,1173,169.5625,317.7627981,100973.1958,0,0,0,1,0,0,0,0,0,180.8666667,141.5,225.8571429,0,0,0,0,0,0,8,1132,7,1581,8192,62868,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,384,1,1,42,58,42,42,42.0,0.0,58,58,58.0,0.0,260416,5208,384.0,0.0,384,384,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2604.166667,2604.166667,42,58,47.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,71.0,42.0,58.0,0,0,0,0,0,0,1,42,1,58,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,1742,1,1,43,102,43,43,43.0,0.0,102,102,102.0,0.0,83237,1148,1742.0,0.0,1742,1742,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,574.0528128587999,574.0528128587999,43,102,62.6666666667,34.0636658822,1160.3333333333,0,0,0,0,0,0,0,0,1,94.0,43.0,102.0,0,0,0,0,0,0,1,43,1,102,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
51663,6,918,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2178,918.0,0.0,918,918,918,918.0,0.0,918,918,0,0.0,0.0,0,0,0,0,0,0,40,0,2178.6492374728,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,127,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,2120,1,1,51,161,51,51,51.0,0.0,161,161,161.0,0.0,100000,943,2120.0,0.0,2120,2120,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,471.6981132075,471.6981132075,51,161,87.6666666667,63.5085296109,4033.3333333333003,0,0,0,0,0,0,0,0,1,131.5,51.0,161.0,0,0,0,0,0,0,1,51,1,161,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,904,1,1,51,112,51,51,51.0,0.0,112,112,112.0,0.0,180309,2212,904.0,0.0,904,904,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1106.1946902655,1106.1946902655,51,112,71.3333333333,35.2183664206,1240.3333333333,0,0,0,0,0,0,0,0,1,107.0,51.0,112.0,0,0,0,0,0,0,1,51,1,112,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,21786,1,1,42,182,42,42,42.0,0.0,182,182,182.0,0.0,10281,91,21786.0,0.0,21786,21786,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,45.9010373634,45.9010373634,42,182,88.6666666667,80.8290376865,6533.333333333299,0,0,0,0,0,0,0,0,1,133.0,42.0,182.0,0,0,0,0,0,0,1,42,1,182,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,4984592,2,1,1,0,1,0,0.5,0.7071067812,0,0,0.0,0.0,0,0,2492296.0,3508692.1325188996,4973316,11276,4984592,4984592.0,0.0,4984592,4984592,0,0.0,0.0,0,0,0,0,0,0,40,32,0.40123645020000004,0.20061822510000002,0,1,0.5,0.5773502692,0.3333333333,0,0,0,0,1,0,0,0,0,0.6666666667,0.5,0.0,0,0,0,0,0,0,2,1,1,0,253,292,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,108,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,18518,108.0,0.0,108,108,108,108.0,0.0,108,108,0,0.0,0.0,0,0,0,0,0,0,40,0,18518.5185185185,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,204149,1,1,29,115,29,29,29.0,0.0,115,115,115.0,0.0,705,9,204149.0,0.0,204149,204149,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,4.8983830438,4.8983830438,29,115,57.6666666667,49.6521231503,2465.3333333333,0,0,0,0,0,0,0,0,1,86.5,29.0,115.0,0,0,0,0,0,0,1,29,1,115,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,189266,2,2,76,384,38,38,38.0,0.0,192,192,192.0,0.0,2430,21,63088.6666666667,78480.6843582122,150972,0,150972,150972.0,0.0,150972,150972,0,0.0,0.0,0,0,0,0,0,0,16,16,10.567138313300001,10.567138313300001,38,192,99.6,84.34927385579999,7114.8,0,0,0,0,0,0,0,0,1,124.5,38.0,192.0,0,0,0,0,0,0,2,76,2,384,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,81,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,24691,81.0,0.0,81,81,81,81.0,0.0,81,81,0,0.0,0.0,0,0,0,0,0,0,40,0,24691.358024691403,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,118538379,16,15,1015,3521,369,0,63.4375,103.1316108992,1430,0,234.7333333333,435.0447377104,38,0,3951279.3,14895255.3364229,58951594,1,118538379,7902558.6,20670103.9372754,58951594,35,118382367,8455883.35714286,21359634.9088245,59107467,1,0,0,0,0,332,312,0.1349773815,0.1265412951,0,1430,141.75,314.0343108437,98617.5483870968,0,0,0,1,0,0,0,0,0,146.3225806452,63.4375,234.7333333333,0,0,0,0,0,0,16,1015,15,3521,8192,180,8,20,444340.5,407964.550298797,732815,155866,58746764.5,289672.6568741,58951594,58541935,Benign
53,17,12595,1,1,32,89,32,32,32.0,0.0,89,89,89.0,0.0,9606,158,12595.0,0.0,12595,12595,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,79.3965859468,79.3965859468,32,89,51.0,32.9089653438,1083.0,0,0,0,0,0,0,0,0,1,76.5,32.0,89.0,0,0,0,0,0,0,1,32,1,89,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,210,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,9523,210.0,0.0,210,210,210,210.0,0.0,210,210,0,0.0,0.0,0,0,0,0,0,0,40,0,9523.8095238095,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,255,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,873,3,4,161,488,161,0,53.6666666667,92.95339333950001,488,0,122.0,244.0,743413,8018,145.5,100.8736833867,307,34,500,250.0,162.6345596729,365,135,566,188.6666666667,192.3157126533,404,34,0,0,0,0,72,92,3436.4261168384996,4581.9014891179995,0,488,81.125,173.7875858627,30202.125,0,0,0,1,0,0,0,0,1,92.7142857143,53.6666666667,122.0,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
52469,6,98,3,0,31,0,31,0,10.3333333333,17.8978583449,0,0,0.0,0.0,316326,30612,49.0,67.8822509939,97,1,98,49.0,67.8822509939,97,1,0,0.0,0.0,0,0,0,0,0,0,60,0,30612.2448979592,0.0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.3333333333,10.3333333333,0.0,0,0,0,0,0,0,3,31,0,0,83,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,381,1,1,77,205,77,77,77.0,0.0,205,205,205.0,0.0,740157,5249,381.0,0.0,381,381,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2624.6719160105,2624.6719160105,77,205,119.6666666667,73.9008344563,5461.3333333333,0,0,0,0,0,0,0,0,1,179.5,77.0,205.0,0,0,0,0,0,0,1,77,1,205,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,396,1,1,66,162,66,66,66.0,0.0,162,162,162.0,0.0,575757,5050,396.0,0.0,396,396,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2525.2525252525,2525.2525252525,66,162,98.0,55.425625842200006,3072.0,0,0,0,0,0,0,0,0,1,147.0,66.0,162.0,0,0,0,0,0,0,1,66,1,162,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,5336726,4,4,97,232,97,0,24.25,48.5,232,0,58.0,116.0,61,1,762389.4285714291,1989804.09074485,5274545,41,62181,20727.0,35565.154111855,61794,114,5336494,1778831.33333333,3080482.38411946,5335866,251,0,0,0,0,92,92,0.7495232095000001,0.7495232095000001,0,232,36.5555555556,80.0048609634,6400.7777777778,0,0,0,1,0,0,0,0,1,41.125,24.25,58.0,0,0,0,0,0,0,4,97,4,232,8192,141,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,37512,1,1,47,107,47,47,47.0,0.0,107,107,107.0,0.0,4105,53,37512.0,0.0,37512,37512,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,26.6581360631,26.6581360631,47,107,67.0,34.641016151399995,1200.0,0,0,0,0,0,0,0,0,1,100.5,47.0,107.0,0,0,0,0,0,0,1,47,1,107,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,92,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,21739,92.0,0.0,92,92,92,92.0,0.0,92,92,0,0.0,0.0,0,0,0,0,0,0,40,0,21739.1304347826,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,261,1,1,39,55,39,39,39.0,0.0,55,55,55.0,0.0,360153,7662,261.0,0.0,261,261,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3831.4176245210997,3831.4176245210997,39,55,44.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,66.5,39.0,55.0,0,0,0,0,0,0,1,39,1,55,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
